ubigeo;piso_2017;agua_2017;desague_2017;electricidad_2017;vivienda_2017;combustible_2017;electro_2017;hombre_2017;mujer_2017;estatus_migracion_2017;quechua_2017;castellano_2017;pet_2017;pea_2017;peao_2017;hombre_2007;mujer_2007;quechua_2007;castellano_2007;pet_2007;pea_2007;peao_2007;piso_2007;agua_2007;desague_2007;electricidad_2007;vivienda_2007;combustible_2007;electro_2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10121;0.0955882;0.5588235;0.3602941;0.5441176;0.0294118;0.3488372;0.6511628;0.4979757;0.5020243;0.8340081;0;0.9635627;0.7408907;0.6885246;0.9206349;0.5219298;0.4780702;0;1;0.6447368;0.6666667;0.9285714;0.027972;0.013986;0.1048951;0.1818182;0.4265734;0.020979;0.0629371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10201;0.5018442;0.7116511;0.5815795;0.7001519;0.2858538;0.7732164;0.8935831;0.4918087;0.5081913;0.8021548;0.002509;0.8684968;0.7412368;0.5928618;0.8470193;0.5021901;0.4978099;0.0027691;0.9910172;0.6693646;0.5433164;0.8219585;0.5;0.6517932;0.4832278;0.6604431;0.5505275;0.4295359;0.5739452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10202;0.2551497;0.5635814;0.2949739;0.4688272;0.1400714;0.3223912;0.6247408;0.5224782;0.4775217;0.8592934;0.000512;0.7873016;0.6747568;0.5161633;0.830344;0.5367069;0.4632931;0.0003767;0.9122245;0.610208;0.5582927;0.6831709;0.2063492;0.4203297;0.1425519;0.3021978;0.6959707;0.0647131;0.1587302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10203;0.2139037;0.6251337;0.3352941;0.642246;0.3096257;0.4305085;0.7505085;0.5146899;0.4853101;0.887704;0.0056583;0.9101197;0.743852;0.4780574;0.9063647;0.5266079;0.4733921;0.0057521;0.9905874;0.6777669;0.5573218;0.73293;0.2139628;0.3149171;0.2340532;0.2933199;0.6589653;0.1019588;0.3335007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10204;0.1569892;0.7849463;0.3376344;0.6709678;0.3419355;0.3840206;0.6881443;0.5263158;0.4736842;0.8758224;0;0.9481908;0.7179276;0.4364261;0.8818898;0.5400314;0.4599686;0.0016849;0.9966301;0.677394;0.4936269;0.9061033;0.1494565;0;0.125;0.5597826;0.7119565;0.0543478;0.4429348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10205;0.1347123;0.3703262;0.0819411;0.2525855;0.0712013;0.2196742;0.3346513;0.4983308;0.5016692;0.8172244;0.0009538;0.2047929;0.561879;0.4377564;0.7377605;0.5061423;0.4938577;0.000523;0.2082941;0.503293;0.5531322;0.5031879;0.0870398;0.1659928;0.0253245;0.1210896;0.733986;0.0623537;0.0944882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10206;0.4204176;0.7772622;0.3058005;0.7540603;0.3081206;0.5561199;0.7729812;0.5148562;0.4851438;0.8464856;0.0009585;0.9420128;0.7188498;0.5224444;0.9255636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10301;0.2155288;0.4912985;0.4685408;0.4993307;0.3065596;0.7342342;0.9189189;0.5056096;0.4943904;0.7830965;0.0022438;0.8878085;0.7643979;0.6154599;0.8394276;0.471638;0.528362;0;0.9966511;0.6749522;0.5712937;0.8809918;0.2240664;0.0027663;0.5283541;0.5242047;0.4840941;0.1673582;0.2766252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10302;0.079602;0.4825871;0.3830846;0.4228856;0.0995025;0.3565217;0.7478261;0.5457516;0.4542484;0.7287582;0.003268;0.9215686;0.7026144;0.6465116;0.9208633;0.4710983;0.5289018;0;0.9938272;0.615607;0.7323943;0.801282;0.112782;0;0.2706767;0.443609;0.5488722;0.0225564;0.1428571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10303;0.4444444;0.6923077;0.5384616;0.6752137;0.0940171;0.6333333;0.9444444;0.5087108;0.4912892;0.6794425;0;0.9512195;0.7351916;0.6208531;0.8778626;0.5477941;0.4522059;0.0039683;0.9960318;0.6948529;0.5555556;0.6285715;0.4216867;0;0;0.6144578;0.626506;0.3373494;0.566265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10304;0.0940439;0.6394984;0.3636364;0.5297806;0.1661442;0.5708154;0.7725322;0.5025907;0.4974093;0.7590674;0.003886;0.9300518;0.6437824;0.6700201;0.8738739;0.5351124;0.4648876;0.0061444;0.9907834;0.5926966;0.5355451;0.9070796;0.0725806;0;0.1129032;0.4717742;0.5846774;0.0362903;0.1895161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10305;0.0941176;0.4078431;0.2980392;0.3941177;0.1941177;0.4044445;0.7244444;0.4723468;0.5276532;0.8505232;0.0014948;0.9402093;0.7414051;0.5866935;0.6838488;0.5;0.5;0.0013966;0.9944134;0.6278772;0.6476578;0.8553459;0.0447368;0.3631579;0.1342105;0.2526316;0.4710526;0.0052632;0.0973684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10306;0.2761373;0.5415004;0.3830806;0.5023943;0.2581804;0.5564133;0.8812352;0.4992499;0.5007501;0.7886314;0.0008335;0.9403234;0.7074512;0.5539585;0.9000425;0.5189547;0.4810453;0.0008579;0.995882;0.6530085;0.520998;0.703651;0.1930965;0.4362181;0.2041021;0.3201601;0.5437719;0.1905953;0.2401201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10307;0.4722222;0.6626462;0.564693;0.6937134;0.2861842;0.7697479;0.8869748;0.5051451;0.4948549;0.7600264;0.005409;0.946438;0.7422163;0.6413082;0.8730599;0.5147623;0.4852376;0.0013942;0.9932826;0.6854297;0.5337069;0.6909449;0.5126162;0.8154051;0.605135;0.6396636;0.6498451;0.436919;0.5883134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10308;0.0384615;0.5961539;0.2884615;0.5769231;0.125;0.1012658;0.6962025;0.5192308;0.4807692;0.8269231;0;0.9471154;0.7932692;0.5878788;0.8762887;0.5497835;0.4502164;0;0.9954545;0.7402598;0.748538;0.984375;0.0254237;0;0.161017;0.3983051;0.4745763;0;0.1101695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10309;0.04811;0.4536082;0.3608247;0.3986254;0.0446735;0.1857924;0.7322404;0.5092025;0.4907975;0.8997955;0.002045;0.9570552;0.8200409;0.6408978;0.8521401;0.4959128;0.5040872;0;0.9915493;0.7220709;0.535849;0.9014084;0.043956;0.4285714;0.2857143;0.4230769;0.4945055;0.0164835;0.2142857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10310;0.3316326;0.6190476;0.4064626;0.585034;0.255102;0.6951754;0.8991228;0.5068226;0.4931774;0.8226121;0.0038986;0.9330734;0.7076023;0.5730028;0.8221154;0.5325926;0.4674074;0.001586;0.9920698;0.6511111;0.6075085;0.7883895;0.2019231;0.0168269;0.2451923;0.3918269;0.6346154;0.0480769;0.2451923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10311;0.3557214;0.6865672;0.4651741;0.6567164;0.2810945;0.7161716;0.8514851;0.493135;0.506865;0.8066362;0.006865;0.9393592;0.7951945;0.610072;0.8679245;0.5380349;0.4619651;0.0008258;0.9884393;0.7393027;0.5809218;0.9335793;0.1815562;0.0057637;0.1412104;0.0115274;0.7694525;0.0806916;0.0115274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10312;0.2357289;0.5420945;0.2488706;0.4833676;0.15154;0.4452467;0.7412755;0.4959656;0.5040344;0.79792;0.0007172;0.9359871;0.664515;0.5240151;0.8419155;0.5148105;0.4851895;0.0001791;0.9971337;0.6205527;0.5581333;0.6502628;0.2105935;0.0555201;0.1065731;0.2539885;0.736439;0.1199745;0.2074027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10401;0.1421415;0.266124;0.0765498;0.1972448;0.5801503;0.2501581;0.3492097;0.5001611;0.4998389;0.8014066;0.0006443;0.1854397;0.5579298;0.4502502;0.7602051;0.5121215;0.4878785;0.0007098;0.1510926;0.5075252;0.6134245;0.488638;0.0918216;0.1228625;0.0304833;0.1197026;0.2520446;0.0591078;0.0936803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10402;0.0426877;0.2541502;0.012253;0.0118577;0.1146245;0.0241935;0.1541746;0.492569;0.507431;0.8354059;0.0003033;0.0398342;0.5161258;0.3492654;0.4985979;0.5017033;0.4982967;0.0001318;0.0181842;0.4901915;0.5020369;0.5441527;0.0137246;0.0070989;0.0009465;0.0260293;0.0085187;0.0066257;0.0175106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10403;0.4311658;0.2442882;0.0046866;0.1470416;0.6827768;0.0994475;0.1566461;0.4932273;0.5067728;0.8254856;0.0002867;0.4540959;0.5075611;0.2568483;0.5920836;0.4894495;0.5105506;0.0004544;0.0384406;0.4574012;0.2424558;0.4341917;0.4803958;0;0;0.0465372;0.8468304;0.0113595;0.0403078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10501;0.2434095;0.5869947;0.4885764;0.5685413;0.3462214;0.6198676;0.8834437;0.4535249;0.5464751;0.7768298;0.0035923;0.9492591;0.7615626;0.5023585;0.8908451;0.4674429;0.5325571;0.003156;0.9945897;0.6925399;0.4713574;0.6367239;0.2366325;0.6450512;0.4288965;0.5949943;0.5824801;0.2138794;0.4493743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10502;0.2062028;0.7196144;0.4819782;0.6500419;0.2766136;0.4448669;0.8375883;0.5240229;0.4759771;0.8101344;0.000618;0.9290901;0.6536382;0.5119357;0.9473684;0.5215603;0.4784397;0.0010545;0.9957821;0.6193219;0.5445123;0.7706198;0.2110337;0.0198179;0.2581682;0.4145688;0.6063203;0.0996251;0.3026245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10503;0.0389755;0.2082405;0.0712695;0.3541203;0.1124722;0.1785714;0.7982143;0.5295056;0.4704944;0.8389155;0;0.9005848;0.6528443;0.4617264;0.9047619;0.5370536;0.4629464;0.0004817;0.9797688;0.6133928;0.2365357;0.4215385;0.0173333;0.0093333;0.04;0.1773333;0.5013334;0.0093333;0.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10504;0.0839232;0.6299292;0.2689585;0.5571284;0.182002;0.7846154;0.8692307;0.4803022;0.5196978;0.8688613;0.003238;0.9460335;0.7409606;0.4654042;0.8435055;0.4943632;0.5056368;0.0031475;0.993705;0.6450939;0.5055016;0.6542894;0.0307692;0.675641;0.1115385;0.4371795;0.751282;0.024359;0.2230769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10505;0.1208054;0.6577181;0.4147651;0.6389261;0.261745;0.5849057;0.7490566;0.5;0.5;0.8690217;0.0119565;0.8972826;0.7266304;0.513089;0.8615161;0.5017216;0.4982784;0.0005219;0.9942589;0.6606001;0.4914371;0.7606061;0.0876033;0.0396694;0.2545455;0.6727273;0.7818182;0.0280992;0.2892562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10506;0.0618182;0.5381818;0.3163636;0.5090909;0.3345455;0.6511628;0.9593023;0.504016;0.4959839;0.9096386;0;0.9297189;0.8192771;0.4558823;0.7419355;0.5115274;0.4884726;0;0.9908397;0.7363113;0.4911937;0.5976096;0.0387324;0.4894366;0.2394366;0.3767606;0.584507;0.0211268;0.2852113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10507;0.0340557;0.6006192;0.368421;0.6439629;0.0866873;0.4015748;0.8228347;0.5280095;0.4719905;0.8593564;0.0035757;0.9189512;0.6555423;0.5472727;0.8139535;0.5327696;0.4672304;0.0011481;0.9942595;0.6321353;0.5652174;0.7366864;0.0729167;0;0.2465278;0.6840278;0.6319444;0.0416667;0.2222222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10508;0.0594901;0.7082153;0.2549575;0.674221;0.2266289;0.3542435;0.7416974;0.5106888;0.4893112;0.8669834;0.0071259;0.9501188;0.7458432;0.4522293;0.7887324;0.5080875;0.4919125;0;0.9989889;0.6527117;0.4023324;0.6521739;0.0291545;0.664723;0.1749271;0.4868805;0.6793003;0.0262391;0.2827988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10509;0.2320842;0.6995398;0.4996713;0.6804734;0.3359632;0.6131511;0.7463706;0.4743622;0.5256378;0.81561;0.0025259;0.9398838;0.7155848;0.5167667;0.9357923;0.4837467;0.5162533;0.0002594;0.9966277;0.6405008;0.4721805;0.8097134;0.1890145;0.5169628;0.3812601;0.3828756;0.7035541;0.1962843;0.2988691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
